00.4	0.14	0.19	0.22	0.33	0.61	0.44	0.047	0.17	0.86	0.46	0.26	0.93	0.08	0.35	0.31	0.49	0.95	0.21	0.38	0.64	0.37	0.91	0.26	0.77	0.54	0.41	0.84	00.2	0.85	0.11	0.61	0.99	00.3	0.83	0.32	0.91	0.27	0.36	0.082	0.13	0.82	0.34	0.054	00.9	0.69	0.36	00.4	0.64	0.58	0.78	0.28	0.94	0.68	0.55	0.71	0.22	0.96	0.55	0.43	0.81	0.66	0.035	00.8	0.96	0.86	0.11	0.87	0.13	0.48	0.95	0.26	00.3	0.29	0.31	0.21	0.99	0.68	00.6	0.63	0.25	0.38	0.91	00.2	0.061	0.46	0.91	0.28	0.41	0.46	0.71	0.22	0.12	0.75	0.019	0.083	0.61	0.13	0.95	0.74	0.61	00.9	0.00045	0.91	00.2	0.32	0.12	0.19	0.99	0.72	0.82	0.24	00.1	0.73	0.44	0.16	0.19	0.34	0.45	00.6	00.8	0.16	0.83	0.93	00.9	0.84	0.0085	0.51	0.98	0.96	0.25	0.59	0.87	0.25	00.5	0.063	0.56	0.62	0.25	0.55	0.34	0.065	00.8	0.44	0.79	0.24	00.6	0.98	0.58	0.045	0.58	0.38	00.2	0.41	0.31	00.1	0.25	0.32	0.61	0.23	0.28	0.86	0.81	0.14	0.11	0.31	0.21	0.67	0.93	0.46	0.22	0.27	0.52	0.02	00.7	0.31	0.26	00.3	0.29	0.83	0.35	0.88	0.22	0.55	0.28	0.52	0.65	0.54	0.84	0.26	0.77	0.12	0.12	0.58	0.26	0.22	0.89	0.47	0.89	0.82	0.92	0.11	0.087	0.44	0.13	0.79	0.75	0.39	0.093	0.048	0.22	0.44	0.92	0.44	0.99	0.21	0.96	0.64	0.74	0.81	00.9	0.51	0.92	0.017	0.091	0.18	0.24	0.98	0.65	0.13	00.8	0.57	0.24	0.89	0.016	0.38	0.68	0.77	0.77	0.77	0.82	0.99	0.21	0.74	0.43	00.2	0.95	0.39	0.84	00.7	00.2	0.74	0.21	0.12	0.76	00.3	
0.31	0001	0.28	0.96	0.13	0.085	0.53	0.37	0.98	0.55	0.75	0.66	0.32	0.52	0.43	0.14	0.51	0.65	0.88	0.93	0.85	0.83	0.33	0.69	0.53	0.53	0.43	0.74	0.65	0.19	0.034	0.96	0.19	0.31	0.92	0.31	00.4	0.45	0.69	0.38	0.0042	0.44	0.034	0.32	0.95	0.47	0.46	0.46	0.11	0.34	0.39	0.96	0.18	0.72	0.65	0.71	0.25	0.086	0.44	00.9	0.28	0.48	0.87	0.46	0.79	0.79	0.78	0.19	0.24	0.46	0.57	0.25	00.9	00.6	0.57	0.85	0.071	0.033	0.31	0.18	0.38	00.7	0.15	0.56	0.43	00.8	0.26	0.68	0.89	0.71	0.58	0.16	0.19	0.45	0.62	0.98	0.23	00.4	0.18	0.48	0.86	0.75	0.72	0.76	0.35	0.29	0.61	0.42	0.32	0.92	0.61	00.7	0.63	0.76	0.26	0.053	0.56	0.52	0.73	0.45	0.23	0.31	0.61	0.42	0.76	0.23	00.4	0.99	0.63	0.58	0.47	00.5	0.32	0.19	0.26	0.67	0.48	0.87	0.095	00.8	0.79	00.7	0.51	0.42	0.46	0.76	0.47	0.016	0.28	00.2	0.46	0.52	0.51	0.071	0.93	0.27	00.3	0.33	0.26	0.94	0.91	0.73	0.43	0.23	0.92	0.69	00.9	00.4	0.56	0.00018	00.2	0.35	00.7	0.71	0.77	0.16	0.47	0.24	0.18	0.76	0.44	0.64	0.27	0.96	0.71	0.21	0.23	0.013	0.54	0.49	0.95	0.45	0.23	0.38	0.68	0.15	0.074	0.59	0.55	0.63	0.59	0.75	0.98	0.29	0.46	0.75	0.45	0.93	0.99	0.63	0.68	0.44	0.26	0.96	0.39	0.97	0.16	0.62	0.99	00.7	0.12	0.94	0.15	0.34	0.32	0.83	0.49	0.39	0.42	0.033	0.026	0.0031	0.78	0.0097	0.29	0.24	0.76	0.74	0.17	0.76	0.37	0.85	00.2	0.63	0.81	0.59	0.61	0.97	0.21	0.59	0.67	0.33	0.53	0.82	0.67	0.85	
0.65	0.16	0.24	0.069	0.19	0.27	0.072	0.97	0.28	0.36	0.21	0.039	0.11	0.38	00.8	0.47	0.23	0.99	0.11	0.043	0.58	0.71	0.013	00.8	00.3	0.68	0.13	0.83	0.51	00.8	0.68	0.16	0.96	0.92	0.23	0.15	0.19	00.3	0.12	0.46	0.66	0.34	00.5	0.77	0.72	00.3	0.24	0.95	0.29	0.35	0.99	0.87	0.065	0.0077	0.67	0.37	0.69	0.79	00.2	00.2	0.59	0.88	0.35	0.55	00.8	0.58	00.7	0.98	0.88	0.82	0.44	0.54	0.16	0.94	0.31	0.87	0.24	0.56	0.83	0.53	0.91	0.82	00.4	0.97	0.83	0.071	0.34	0.52	0.86	0.54	0.72	0.45	0.42	0.072	0.0015	0.22	0.65	00.7	00.2	0.53	0.52	0.64	0.077	0.67	0.59	0.39	0.55	0.83	0.95	0.37	0.36	0.86	0.19	0.76	0.83	0.02	0.83	0.17	0.54	00.7	0.72	0.26	0.15	0.14	0.33	0.15	0.35	0.98	0.85	0.55	0.52	0.37	00.2	0.59	0.043	0.78	0.98	0.59	0.61	0.93	0.96	0.97	0.79	0.16	0.73	0.61	0.18	0.56	0.79	0.72	0.26	00.5	0.97	0.42	0.64	00.3	0.57	0.99	0.29	0.42	0.55	00.8	0.79	0.74	00.4	0.83	0.52	0.38	0.42	0.13	0.31	0.39	0.099	0.098	0.54	0.83	0.71	0.72	0.39	00.5	0.43	0.66	0.00063	0.41	0.071	0.64	0.71	0.64	0.63	0.99	0.061	0.18	00.8	0.85	0.92	0.19	0.68	0.44	0.58	0.11	0.57	0.89	0.49	0.67	0.99	0.033	00.5	00.7	0.75	0.89	00.2	0.18	0.55	00.2	0.59	0.62	0.84	00.3	0.26	0.47	0.29	0.32	0.64	0.088	0.17	0.56	0.28	0.85	0001	0.86	0.96	0.57	0.75	0.45	0.24	0.73	0.48	0.73	0.43	0.23	0.62	0.62	0.41	0.17	0.82	0.0018	0.79	0.66	00.3	0.044	0.12	0.59	0.36	0.77	0.68	0.53	
0.32	0.96	0.38	0.32	0.82	0.34	0.89	0.56	0.79	0.13	0.29	0.27	0.86	0.72	0.51	0.49	0.34	0.92	0.66	0.17	0.92	0.45	0.82	0.22	0.49	0.94	0.81	0.85	0.71	0.48	0.38	0.034	0.44	0.76	0.36	0.26	00.1	0.25	0.82	0.89	0.37	0.11	0.17	0.24	0.83	0.67	0.72	0.17	0.59	0.38	0.34	0.51	0.83	0.16	0.73	0.32	0.11	0.54	0.17	0.82	0.023	0.55	0.85	0.46	0.31	0.21	0.72	0.42	0.45	0.54	0.31	0.83	0.65	0.48	0.063	0.48	0.15	0.79	0.66	0.75	0.17	0001	0.26	0.99	0.16	0.99	0.31	0.26	0.53	0.48	0.079	0.56	0.025	0.93	0.019	0.34	0.13	0.74	0.76	0.59	0.28	0.069	0.41	0.93	0.55	0.48	0.41	00.7	0.26	0.07	0.45	0.43	0.066	0.71	0.42	0.22	00.7	0.73	0.49	0.23	0.21	0.57	0.79	0.23	00.5	0.81	0.57	0.63	0.55	0.33	0.21	0.83	00.4	0.63	0.76	0.95	00.1	0.17	0.65	0.37	0.24	0.097	00.8	0.31	0.81	0.22	0.53	0.51	0.95	0.022	0.74	0.16	0.59	0.53	0.39	0.085	0.34	0.96	0.71	0.89	0.29	0.93	0.72	0.69	0.56	0.48	0.63	0.66	0.65	0.28	0.028	00.9	0.38	0.83	00.2	0.18	0.045	0.74	0.69	0001	0.76	0.43	0.15	0.35	0.96	0.54	0.44	00.3	0.51	0.15	0.19	00.8	0.08	00.9	0.48	0.64	0.38	0.11	00.3	0.032	0.39	0.33	0.93	0.77	0.15	0.13	0.96	00.2	0.87	0.65	0.19	0.63	0.079	0.34	0.98	0.04	0.89	0.42	0.34	0.39	0.57	0.53	0.19	0.65	0.43	0.67	0.29	0.81	0.79	0.59	0.84	0.18	0.92	0.77	0.95	0.068	00.9	0.91	0.26	0.77	0.56	0.46	0.41	0.63	00.8	0.39	0.67	0.69	0.81	0.014	0.084	0.39	0.54	0.27	0.039	0.97	
0.95	0.33	0.78	0.73	0.92	0.63	0.91	0.83	00.4	0.86	00.9	00.3	0.77	0.17	0.076	0.33	0.62	0.48	0.96	0.42	0.88	0.63	0.11	0.69	0.65	00.2	0.076	0.19	0.47	0.11	0.16	0.42	0.44	0.95	0.15	0.36	0.57	0.058	0.19	0.97	0.92	0.094	0.27	0.69	0.26	0.35	0.02	0.88	0.83	0.98	0.31	0.71	0.62	0.42	00.4	0.26	0.62	0.47	0.45	0.091	0.59	0.62	0.51	0.032	0.56	0.66	0.39	0.14	0.71	0.58	0.11	0.64	0.68	0.38	0.33	0.94	0.73	0.35	0.82	0.56	0.33	0.12	0.27	0.95	0.55	0.67	0.21	0.16	0.14	0.66	0.25	0.73	0.28	0.76	0.76	0.84	0.42	0.15	0.98	0.13	0.74	0.085	0.77	0.42	0.46	0.096	0.35	0.19	0.44	0.17	0.75	0.77	00.3	0.023	0.72	0.84	0.69	0.93	0.0069	0.83	0.59	0.26	0.57	0.87	0.024	0.33	0.72	0.44	0.48	0.69	0.57	0.22	0.78	0.34	0.64	0.24	0.44	0.99	0.44	0.88	0.17	0.19	0.65	0.46	0.21	0.38	0.31	00.9	00.3	0.31	0.74	00.9	0.57	0.31	0.77	00.6	0.63	0.49	0.04	0.12	0.18	0.61	0.34	0.96	0.95	0.98	00.2	0.39	0.97	0.64	0.27	0.14	0.83	0.92	00.6	0.041	00.3	0.91	0.95	00.6	0.22	0.68	00.5	00.8	0.99	0.27	0.39	0.62	0.76	0.43	0.74	0.94	0.048	0.084	00.9	0.00026	0.065	00.1	0.39	0.039	0.74	0.66	0.18	0.57	0.58	0.78	0.61	0.88	0.69	0.56	0.48	0.91	0.24	0.98	0.71	0.23	0.25	00.1	0.86	0.01	0.53	00.6	0.95	0.58	0.68	0.85	0.58	0.75	0.95	0.97	0.79	00.7	0.63	0.96	0.27	0.21	0.74	0.88	0.082	0.43	0.43	0.56	0.34	0.68	0.54	0.05	0.91	0.79	0.15	0.76	00.8	0.68	0.36	0.75	0.27	0.044	
00.6	0.85	0.79	0.56	0.82	0.58	0.25	0.45	0.54	0.52	0.65	0.29	00.4	0.73	0.72	0.83	00.3	0.066	0.51	0.84	0.12	0.42	0.63	0.27	0.18	0.43	0.95	0.54	0.18	0.22	0.59	0.79	0.068	0.38	0.34	0.89	0.96	00.6	0.34	00.5	0.12	0.99	0.79	0.52	0.73	0.51	0.36	0.021	0.57	0.87	0.86	0.69	0.28	0.48	0.95	0.46	0.91	0.91	0.0046	0.095	0.12	0.59	0.88	0.19	0.97	0.22	0.081	0.92	0.82	0.42	0.42	0.94	0.41	0.21	0.46	0.14	0.72	0.82	0.16	0.29	0.68	0.013	0.98	0.97	00.5	0.94	0.43	0.41	0.84	0.44	00.5	0.96	0.026	0.38	0.16	0.99	0.61	0.24	0.92	0.43	0.66	0.34	0.38	0.066	0.55	0.84	00.2	0.27	0.66	0.36	0.56	0.34	0.37	0.54	0.31	0.87	0.48	0.74	0.28	0.32	0.18	0.78	0.29	00.2	0.16	0.44	00.2	0.77	0.68	0.11	0.21	0.33	0.45	0.58	00.4	0.0037	0.42	00.6	0.27	0.079	0.96	0.83	0.42	0.33	0.37	0.73	0.19	0.85	0.47	0.47	0.17	0.65	0.25	0.46	0.86	0.41	00.9	0.054	0.19	0.58	0.17	0.39	0.91	0.62	0.97	0.31	0.63	0.39	0.91	00.9	0.47	0.87	0.73	0.89	00.2	00.1	0.63	0.39	0.95	00.1	0.86	0.13	0.75	0.11	0.58	0.61	0.52	0.48	0.66	0.71	0.058	0.83	00.1	0.97	0.46	0.075	0.28	0.082	0.47	0.19	0.98	0.94	0.063	0.71	0.83	0.26	0.81	0.46	0.66	0.77	0.56	0.52	0.89	0.31	0.63	0.47	0.92	0.15	0.95	0.58	0.87	0.012	0.42	0.97	0.98	0.87	0.043	0.26	0.95	0.51	0.45	0.93	0.45	0.52	0.64	0.28	0.78	0.45	0.74	0.43	0.22	0.29	0.95	0.11	0.61	0.58	0.58	0.53	0.73	0.54	0.11	00.6	0.55	0.53	0.57	0.53	
00.4	0.61	0.79	0.36	0.12	0.25	0.29	0.57	0.76	0.93	0.85	0.54	0.39	0.59	0.97	0.61	0.88	0.92	0.72	0.49	0.51	00.3	0.014	0.24	0.84	0.12	0.84	0.39	0.65	0.41	0.93	0.053	0.019	0.72	0.41	0.14	0.97	00.7	0.71	0.73	0.63	0.56	0.27	0.02	0.15	0.24	0.63	0.033	0.17	0.35	0.52	0.67	0.65	0.53	0.91	0.49	0.66	0.75	0.89	0.31	0.16	0.82	0.36	0.18	0.54	0.77	0.32	00.5	0.47	0.033	0.23	00.1	00.6	00.5	0.12	0.75	0.74	0.75	0.78	0.91	0.098	00.3	0.58	0.75	0.84	00.5	0.24	0.49	0.25	0.13	0.81	0.41	0.95	0.17	0.59	0.49	0.94	0.91	0.99	0.42	0.94	0.22	0.52	0.54	0.72	0.64	0.28	0.47	0.39	0.064	0.38	0.49	0.36	0.96	0.24	00.2	0.46	0.48	0.69	0.71	0.62	00.5	0.12	0.57	0.67	0.71	0.058	0.61	0.62	0.049	0.03	0.56	0.27	0.55	00.1	0001	0.19	0.39	0.47	0.58	0.45	0.84	0.067	0.82	0.81	0.31	0.015	0.27	0.79	0.71	0.98	0.41	0.21	0.097	0.98	0.88	0.81	0.034	0.49	0.43	0.083	0.52	0.99	0.36	0.07	0.094	0.35	0.26	0.48	0.82	0.84	0.93	0.66	00.9	0.75	0.47	0.21	0.76	0.74	0001	0.47	0.72	0.41	0.68	0.81	0.38	0.56	0.62	0.42	0.05	0.048	00.5	0.57	0.038	0.85	0.64	0.13	0.21	00.9	0.61	0.025	0.74	0.55	0.69	0.64	0.29	0.16	0.85	0.057	00.9	0.85	0.53	0.61	0.25	0.21	0.43	0.64	0.76	0.05	0.051	0.81	0.097	0.55	0.39	0.14	00.4	0.029	0.27	0.61	0.93	0.88	0.64	0.67	0.43	0.32	0.31	0.72	0.48	0.16	0.78	0.38	0.0092	0.31	0.99	0.26	0.51	0.42	00.9	0.28	0.47	0.95	0.09	0.57	00.5	0.48	00.7	
00.9	00.5	0.97	0.51	0.44	0.85	0.15	00.1	0.27	0.47	0.41	0.99	0.95	0.57	0.77	0.33	0.58	0.077	0.32	0.85	0.59	0.74	0.74	0.87	0.21	0.69	0.95	0.77	0.19	0.43	0.47	0.097	0.94	0.44	0.61	0.37	0.29	0.76	0.47	0.56	0.23	0.89	0.55	0.19	0.46	0.33	0.51	0.042	00.4	0.83	0.89	0.99	0.57	0.63	0.86	0.78	0.33	0.81	0.55	0.52	0.24	0.024	0.62	0.18	0.46	0.23	0.55	0.75	0.99	0.021	0.31	0.23	0.91	0.87	0.41	0.37	00.2	0.93	0.41	00.6	0.76	00.3	0.59	0.33	0.93	0.45	0.11	0.26	0.26	0.66	0.78	00.5	0.68	00.4	0.68	0.15	0.63	0.23	00.9	0.62	0.25	0.22	0.84	0.16	0.086	0.25	0.52	0.28	0.18	0.93	0.88	0.94	0.23	0.47	0.27	0.16	0.92	0.38	0.41	0.17	0.035	0.19	0.67	0.72	0.59	0.35	0.87	0.21	0.58	0.77	0.83	0.83	0.98	0.67	0.98	0.068	0.93	00.5	0.35	0.11	0.44	0.23	0.043	0.66	00.7	0.31	0.82	0.61	0.69	0.24	0.79	0.72	0.43	0.46	0.44	0.014	0.81	00.3	0.23	0.39	0.069	0.059	0.22	0.051	0.73	00.2	0.12	0.66	0.71	0.47	0.77	0.14	00.7	0.81	0.81	0.39	0.12	0.63	0.0061	0.81	0.86	0.79	0.53	0.29	0.25	0.97	00.3	0.067	0.27	0.53	0.46	0.34	0.59	0.68	0.39	0.32	0.88	0.51	0.98	0.59	0.97	0.75	0.73	0.67	0.56	0.53	0.064	0.68	0.16	0.07	0.49	0.022	0.86	0.013	0.31	0.12	0.98	0.61	0.18	0.25	0.15	0.64	0.58	0.73	0.32	0.97	0.058	00.2	0.48	0.041	0.79	0.45	0.79	0.51	0.12	0.35	0.045	0.19	0.029	00.2	0.26	0.52	0.23	0.12	0.53	0.54	0.24	0.51	0.15	0.42	0.75	00.3	0.063	0.34	0.031	0.38	
0.31	0.089	0.58	0.79	0.13	0.37	0.24	0.92	0.88	0.37	0.27	0.93	0.56	00.3	0.13	0.82	0.81	0.36	0.94	0.34	00.9	0.18	0.85	0.048	00.6	00.6	0.34	0.66	0.94	0.37	0.044	0.25	0.46	0.63	0.041	0.59	0001	0.28	0.51	0.88	0.65	0.78	0.81	0.21	0.078	0.95	0.029	0.89	0.31	0.97	0.23	00.2	0.15	0.082	0.25	0.74	0.69	00.6	00.4	0.63	0.97	0.45	0.88	0.43	0.077	0.92	0.026	0.077	00.2	0.54	0.96	0.86	0.32	0.77	0.068	00.4	0.72	0.096	0.29	0.029	0.065	0.52	0.23	0.21	00.6	0.48	0.95	0.29	0.079	0.36	0.91	0.049	0.81	0.79	0.48	0.88	0.71	0.51	0.96	0.91	0.045	0.92	0.77	0.36	00.7	0.83	0.76	0.42	0.93	0.046	0.45	0001	0.57	0.68	0.21	0.17	0.16	0.16	0.46	0.24	0.52	0.37	0.29	0.33	0.16	0.77	0.21	0.87	0.28	0.17	0.78	0.33	0.093	0.55	0.69	0.79	0.38	0.45	0.21	0.31	00.5	0.65	0.31	0.061	0.33	0.52	0.23	00.5	0.68	0.69	0.74	00.2	0.06	0.032	0.52	0.22	0.81	0.73	0.094	0.089	00.9	0.88	0.42	0.99	0.42	0.11	0.78	0.81	0.56	0.99	0.12	0.052	0.64	0.43	0.11	0.98	0.95	0.34	0.48	0.63	0.033	0.22	0.82	0.093	0.25	0.34	0.32	0.056	0.073	0.41	0.14	0.97	0.28	0.56	0.97	0.71	0.67	0.75	0.52	0.23	0.74	0.64	0.28	0.39	0.071	0.39	0.37	0.02	0.74	0.84	0.65	0.77	0.059	0.47	0.86	0.31	0.81	0.18	0.36	0.88	0.59	0.51	0.86	0.87	0.07	0.82	0.58	0.74	0.58	0.098	0.97	0.32	0.74	0.24	0.71	0.81	0.64	0.076	0.83	0.37	0.92	0.47	0.14	0.98	0.94	0.0031	0.28	0.75	0.18	0.65	0.63	0.77	0.16	0.49	0.64	0.23	
0.31	0.22	0.97	0.89	0.32	0.93	0.21	0.058	0.18	0.92	0.87	0.81	0001	0.69	0.18	0.92	0.17	0.33	0.89	0.11	0.33	0.18	0.86	0.51	0.83	0.49	0.28	0.98	0.98	0.92	0.21	00.3	0.14	0.17	0.19	0.47	0.11	00.4	0.52	0.28	0.32	0.39	0.096	0.32	0.085	0.28	0.23	0.25	0.61	0.13	0.36	0.94	00.3	0.22	0.45	0.13	0.72	0.73	0.11	00.7	0.65	0.32	0.99	0.79	0.49	0.18	0.26	00.6	0.58	0.78	0.88	00.9	0.17	0.98	0.22	0.26	0.26	0.45	0.51	0.87	0.58	0.88	00.8	0.88	0.099	0.25	0.012	0.82	0.98	0.12	0.52	0.62	0.44	0.51	0.41	0.94	0.69	0.67	0.54	0.27	0.45	0.43	0.18	0.63	0.41	0.39	0.89	0.67	0.85	00.4	0.54	0.42	0.28	0.34	0.31	0.37	0.59	0.32	0.19	0.57	0.44	0.71	0.19	0.89	0.22	00.6	0.83	0.91	0.27	0.37	0.18	0.73	0.79	0.36	0.36	00.2	0.75	0.24	0.87	00.6	0.64	00.4	0.023	0.92	0.74	0.33	00.3	0.33	0.65	0.49	00.9	0.091	0.19	0.088	0.98	0.41	0.69	00.8	0.32	0.96	0.17	00.5	0.69	0.97	0.86	0.048	0.17	0.61	0.29	0.034	0.21	0.94	0.44	0.23	0.86	0.18	0.56	0.15	0.52	0.21	0.64	0.42	00.3	0.83	0.51	0.28	0.24	00.2	0.084	0.56	0.16	0.26	0.061	0.85	0.22	0.92	00.9	0.39	0.53	0.19	0.42	0.74	0.13	0.86	0.98	0.99	0.043	0.54	0.14	0.56	0.75	0.78	0.98	0.053	0.61	0.48	0.33	0.85	0.68	0.42	0.41	0.84	0.67	0.47	0.69	0.89	0.39	0.58	0.28	0.92	0.77	00.7	0.67	00.9	0.56	0.64	0.89	0.61	0.18	0.027	0.17	0.93	0.81	0.15	0.98	0.42	0.63	0.32	0.27	0.31	0.73	0.68	0.15	0.41	0.15	0.83	
