67.8921	66.6624	68.7276	66.9354	68.428	65.7169	66.29	64.4898	69.7142	69.9098	67.5977	72.0403	64.839	70.5923	67.1205	69.8151	70.2528	66.5695	73.3341	69.7621	68.2559	68.0974	63.7918	66.5624	68.6433	74.3776	73.9385	64.9578	70.1521	72.9395	66.2559	68.5155	69.5418	70.4573	72.0269	66.2052	66.6944	69.0878	69.3348	65.4235	63.8039	63.2517	62.6623	66.7077	68.6581	65.4673	62.9642	64.6018	65.4839	65.6389	67.7661	64.6393	67.0468	69.0123	74.8961	64.64	65.3959	71.4283	69.3472	67.5557	69.7885	71.671	72.29	63.3945	64.9262	68.6072	69.6985	71.129	66.3475	65.6997	64.8454	66.4586	65.1666	63.5072	67.2665	66.0884	65.7171	69.0721	68.3794	65.6413	67.0174	67.6013	66.9204	61.826	71.7996	66.8954	67.0944	63.7944	67.3283	70.7615	67.0028	67.6263	64.6861	61.6484	68.0541	65.2342	63.9232	67.5789	68.2648	67.7805	70.7782	65.0494	66.9195	70.543	65.8204	67.1692	70.5238	68.9706	69.2522	62.6063	61.8824	73.5735	66.3375	68.2687	66.2192	68.8963	70.4468	67.2749	62.3992	65.3336	63.6198	67.8455	64.94	66.724	69.8785	70.5852	64.4459	67.1989	70.1342	66.4614	63.6513	66.394	67.0461	60.8993	69.4914	67.7882	69.3236	68.8844	74.53	71.2839	65.6769	65.8548	69.7727	68.3045	68.1306	64.375	62.0513	69.5373	69.8799	66.9176	70.678	62.4329	70.8603	63.9526	70.7873	67.9638	71.0708	72.4147	64.5398	71.037	65.131	71.5718	70.5115	64.2296	64.8826	62.8288	71.0309	63.6572	73.5712	65.3583	66.5623	66.016	72.3322	69.9553	65.3132	67.7745	62.7048	66.8549	68.5165	70.285	71.2367	69.3502	66.7364	69.1087	67.2883	64.6526	68.9299	64.2433	68.0745	60.7557	68.8421	66.8605	64.3394	66.4651	74.1998	69.1987	65.7781	64.2577	66.2114	70.202	72.5542	70.5105	66.5151	69.4021	69.0603	65.6537	70.9907	65.484	69.0393	66.0107	73.4016	66.4837	71.9734	63.9958	70.8895	68.3596	69.1006	68.3166	61.9723	65.8677	67.3766	64.101	68.4246	67.0984	66.7225	65.3116	63.0136	71.6863	67.4279	71.9931	63.6389	66.7398	68.9318	63.1489	69.7808	64.2555	65.2878	71.0496	66.0825	67.478	68.565	62.6642	70.5841	66.9587	65.7911	68.4069	66.4329	67.8183	68.8729	66.633	66.5259	72.8513	72.3579	70.8014	65.0286	65.6871	
62.963	63.621	65.4049	62.7657	63.6346	63.0864	64.8685	62.7244	66.3873	64.298	65.4952	67.8631	64.7236	66.8727	68.7176	64.1103	65.8282	64.12	69.2745	68.4388	63.7685	65.0083	62.3682	61.1874	66.049	70.4929	67.9332	63.2443	68.5742	65.7111	60.8109	62.4111	66.4848	66.1506	67.6866	62.4489	62.5287	68.9919	62.9035	62.6252	58.7193	59.9801	60.6173	60.5101	63.479	62.134	61.9535	61.0531	65.0377	64.4933	64.4289	62.0252	62.8687	65.1499	68.4848	61.6881	60.6451	66.2856	65.201	63.2104	62.9331	68.2111	67.9634	63.6611	61.7496	65.2127	66.4139	65.7758	67.9885	62.4652	63.6854	60.5336	61.8481	61.176	65.2388	63.8784	61.9997	66.6075	64.9031	61.9522	65.4439	62.5247	62.798	59.7973	66.3735	64.7606	61.7789	61.8574	64.9707	67.6695	61.8721	61.2429	63.4923	57.9274	65.2201	59.8568	58.3208	63.0326	63.6224	64.0838	66.0914	63.1177	62.5119	65.5794	60.764	62.6203	65.2694	66.6251	64.208	57.071	59.7448	72.3726	63.3446	62.5444	61.5368	63.4046	65.925	60.3938	61.0339	63.2228	60.1594	62.0013	63.3678	64.0859	66.1206	65.4964	61.7271	61.9338	63.8585	62.0198	59.2118	63.1499	64.2409	59.6249	65.7125	63.1195	65.3633	65.767	70.2691	68.0643	65.4492	65.1633	65.462	64.9828	66.2994	61.3889	60.4247	65.1017	64.6776	62.9234	64.7524	59.8638	66.659	60.9554	64.0232	65.685	65.1505	67.9431	62.2185	66.843	61.7633	65.7018	64.2409	61.4247	64.9175	58.7689	65.7813	61.8869	69.6112	63.4715	63.6478	62.8377	68.2558	62.9732	61.4593	63.6443	59.9041	62.6242	66.3218	70.5718	67.7753	64.4051	61.5752	65.142	62.0274	61.1867	65.5121	60.2467	66.0879	62.2021	61.2571	61.7768	62.8134	62.4304	70.4208	62.0642	62.2149	62.8958	59.6912	66.1007	67.2914	68.0425	64.007	65.6038	63.8919	62.0045	65.5589	61.5545	68.4625	60.9752	68.8788	62.24	68.9002	60.5926	67.215	62.8696	63.6708	63.5813	61.0729	62.4445	59.7944	60.7763	66.7251	63.4858	61.1733	64.7341	60.6895	65.5459	63.6632	66.7337	64.0513	63.7025	65.1266	60.2293	64.893	62.5082	61.4836	68.5924	64.295	63.9808	64.0714	58.7056	67.937	65.4029	63.358	62.6508	66.0584	62.6097	62.7909	63.2798	64.9761	68.5783	68.0624	66.8216	61.7065	62.5194	
61.3823	64.2261	65.5491	64.353	64.5562	62.8704	65.0974	60.9749	66.2064	65.7702	62.4763	65.5734	64.5255	67.2824	68.5701	64.08	66.8757	65.8102	71.3593	67.892	66.6396	63.7417	63.4389	59.6033	63.5605	69.1323	67.555	62.3835	68.7351	67.8403	62.4204	66.0489	65.3108	66.5585	67.2742	63.5657	63.3555	68.7594	63.2341	65.85	59.087	62.645	62.3658	61.4432	65.9278	62.3576	61.9884	60.2608	62.8762	61.5049	63.3999	64.9577	62.3118	63.173	70.3069	61.8139	64.4662	68.6718	64.3978	62.3243	63.1111	69.1639	69.2677	61.6488	59.6933	65.8915	63.7086	68.3408	66.5568	67.1229	65.2039	63.6158	63.3392	63.9842	66.6611	64.0479	59.4992	66.8204	65.094	63.3355	67.0844	64.7559	63.6057	60.5408	66.5584	67.096	64.4357	60.8164	66.12	66.8861	62.9018	64.9045	64.5286	57.4567	63.7679	62.6212	61.3592	64.7898	65.8375	65.4365	65.3169	64.5976	63.2903	65.5871	62.2275	64.9968	66.2316	65.974	63.4373	57.9963	59.1388	70.8777	64.6838	62.7468	60.2103	64.0277	64.9989	63.0104	61.389	62.852	61.4428	65.0715	61.3672	66.8627	69.293	66.6772	61.8283	64.4697	67.0718	65.4335	59.5474	64.2	66.4856	61.3837	63.8934	64.7919	66.1115	68.1225	68.6491	68.0964	64.9315	64.675	62.253	63.0875	64.6986	60.854	59.2951	67.0195	66.8714	62.4739	65.835	61.8116	67.7024	60.2409	64.9997	63.7595	66.6733	67.7631	64.5482	63.8278	61.5592	70.4293	66.4105	60.7192	64.2838	59.4138	65.3082	61.6236	70.847	66.5031	61.4659	64.09	69.5301	67.5114	61.192	63.7877	58.7511	65.558	65.2912	68.7807	65.4659	63.8694	61.2009	63.9046	63.3368	60.3302	66.1564	61.2776	67.6827	59.0511	61.086	63.2396	63.0606	64.0975	70.4256	64.7612	63.7516	62.0782	63.8553	66.9344	66.2777	69.7975	62.9861	63.3612	64.7696	62.7487	67.8734	59.5637	68.3855	65.6882	66.6507	62.7239	67.8495	60.1445	68.063	64.8985	64.1235	66.593	58.6667	63.5092	58.4329	62.13	67.0051	67.2277	62.0887	62.9268	59.0492	64.9446	65.7495	66.8408	63.3705	61.6395	65.9677	59.9569	63.5365	61.7239	61.9094	68.343	62.4352	68.6112	65.1592	59.0097	65.7559	63.9299	64.4002	65.3972	63.7687	64.7827	62.3262	65.1449	68.024	69.5323	67.7667	69.7155	61.4935	62.7974	
63.159	60.7371	67.0028	62.1498	63.1722	61.9664	60.6912	62.7935	67.269	64.2704	61.7434	62.8428	63.1252	65.2411	65.2719	61.84	64.6864	63.1892	67.5431	66.9767	64.2745	65.1035	61.4894	60.5494	63.8195	68.3418	66.6559	61.8762	67.0571	68.4869	62.4224	61.7548	69.5936	64.9227	64.8287	63.1615	61.7793	65.4743	62.4941	63.6461	58.7952	62.3421	60.4218	61.8961	64.3477	60.8052	58.1193	59.7523	63.6102	61.341	64.5906	61.9562	62.1274	64.2798	68.4391	60.2158	60.6374	66.7756	64.8868	62.3532	64.9214	66.6475	67.3094	60.5862	59.2397	65.116	63.672	65.2467	64.991	62.6029	60.8666	64.9203	62.0498	63.5921	62.6485	63.3376	61.3787	63.9735	63.2537	62.8027	62.4383	60.1798	62.5935	59.1188	67.4118	62.1252	59.6835	59.7536	61.6116	65.3564	63.2674	61.7801	62.4143	58.5684	65.6539	59.4012	59.2289	67.3951	66.2702	63.8787	64.9641	63.8242	59.868	63.6546	61.2641	62.1208	61.756	66.5311	65.6089	61.1002	54.972	68.6416	65.1239	62.2115	61.6236	65.4578	68.1589	60.4609	58.4543	61.1285	62.7665	64.0853	62.6974	64.5099	64.8509	63.5147	63.7447	60.0815	65.1287	61.2576	58.0042	61.3846	64.5687	58.9847	64.6301	63.5163	65.313	67.63	68.7043	65.4718	63.1197	62.0475	64.4696	64.8209	64.2022	56.0841	58.7585	64.0176	65.7652	60.4725	67.2519	58.7974	66.1299	59.183	66.8174	63.5736	67.0778	68.0161	63.5418	65.1755	61.8731	65.7817	62.5194	58.0208	61.0157	57.0897	63.7655	59.5693	69.3346	64.3187	62.4298	60.6668	65.9118	64.8187	59.8439	59.5577	59.8993	63.2603	65.0982	68.5886	65.2902	64.8505	63.4429	63.7131	62.2622	60.5813	66.9373	60.3062	64.4295	59.9539	63.0963	63.1667	63.5859	61.2981	68.0118	65.0824	62.9454	58.8646	60.5692	67.6863	66.0866	64.2118	63.134	64.833	63.387	61.2056	67.9618	59.7935	67.6219	63.6066	66.6942	59.957	67.5991	58.9654	66.4939	63.4621	64.1382	65.2174	57.5933	63.0418	59.5586	60.0774	63.1331	62.0778	59.9688	62.8389	61.1855	66.1237	62.7635	69.1113	59.3613	60.2446	65.3224	58.5406	65.6231	60.7296	62.6997	65.7638	61.2127	65.6428	62.1786	58.4605	65.093	64.8461	64.5404	65.2975	61.7502	61.6359	65.6719	63.5844	64.6559	69.257	66.1488	64.6909	62.9915	63.9424	
63.464	62.4804	65.801	63.1956	64.0191	63.014	59.4646	61.8446	64.7185	63.1759	63.4617	67.5621	63.1408	62.59	68.6212	63.9421	65.3514	63.0313	69.6132	65.1016	62.7759	62.5449	60.2715	60.9213	64.3634	67.4905	66.6022	59.8371	68.9617	66.6673	62.998	62.8877	65.3003	68.5916	66.302	62.1142	62.7139	69.3791	60.4969	63.0832	58.4264	60.5319	58.3089	62.4676	62.1079	61.4992	59.0294	59.0855	64.4823	63.5459	64.5922	60.5067	62.4411	64.0109	67.2033	61.5443	59.7917	65.6589	64.102	61.0085	63.3859	66.7756	65.4443	62.6178	58.103	64.0722	63.617	66.001	65.7458	64.5084	61.6031	61.1048	62.7885	63.7211	62.6373	63.8712	61.2526	62.3027	63.8878	58.6368	62.5093	62.9295	61.6129	57.804	65.4547	63.3649	64.039	61.8719	60.5337	66.8431	62.1781	62.7985	61.5362	57.2104	62.2166	59.3318	59.5203	65.9884	63.9888	64.445	66.635	63.6335	62.0229	65.2366	61.9864	63.8677	65.2183	68.4684	64.4453	57.8227	56.0772	69.2548	65.336	61.9333	60.5086	62.1685	67.5654	61.4243	57.4632	61.7557	60.951	61.5194	63.4383	62.9535	65.0154	65.0391	61.6191	63.1514	65.1319	61.4206	59.3611	59.6798	65.288	60.8578	67.0102	63.8423	67.6598	68.2761	68.45	65.436	61.5192	63.239	65.6728	63.3704	63.4609	59.4399	59.8947	67.2037	65.753	62.7058	64.7893	60.7152	66.9055	57.9113	67.2134	63.575	66.1526	70.5175	59.9447	64.892	61.1922	65.2327	65.184	58.742	59.4236	59.7562	64.527	61.2736	71.0287	62.5834	62.1355	62.9593	69.1819	65.4321	61.1041	64.0626	57.6916	60.3433	63.4511	68.0411	65.2894	63.9856	62.845	65.492	61.5922	60.6692	67.5695	59.1393	62.8432	60.1305	59.9859	62.6104	61.096	62.2489	70.4801	62.4942	59.4593	59.7983	61.1643	65.7288	65.6134	67.5989	64.9211	61.7646	64.2714	59.6405	68.3585	61.5588	63.7024	64.8516	68.2333	59.2837	68.1095	58.3852	67.5244	63.5274	63.886	63.664	58.6371	62.4924	59.4962	60.2277	63.8625	63.4856	61.8033	62.6676	58.9242	64.8731	62.1649	64.9944	60.1432	61.8626	63.6725	60.0483	60.5336	62.9845	60.459	64.6623	63.5016	63.5778	63.678	58.643	66.6929	62.1078	63.4449	63.4369	59.8123	64.3872	61.0039	63.0532	64.2112	66.1879	65.2994	64.7685	63.1478	64.8964	
60.7291	62.0945	63.3495	57.862	62.3844	60.6763	64.7551	63.3482	65.0117	63.0143	62.0955	62.7534	62.3087	62.9261	62.2549	63.0392	63.2083	60.1924	66.3081	69.0396	63.1767	61.5146	59.5323	59.1545	63.5682	69.5951	68.0568	60.8809	66.806	63.7968	59.704	63.4761	65.7407	67.4703	66.525	61.4624	62.4499	67.1067	62.3596	62.5122	58.1866	59.6676	57.7078	62.6821	61.8549	60.2544	61.1944	58.2671	62.7892	62.1344	64.2118	63.6596	64.0199	64.8426	67.3581	61.0461	62.1635	64.3009	60.478	59.1996	61.2916	65.0151	65.7603	63.8606	60.4525	64.9134	60.2678	63.6107	67.1757	61.3056	60.0602	61.6146	61.509	61.3533	64.4542	63.7738	61.9632	63.0283	66.2636	61.8564	63.1235	64.3699	63.2177	56.8236	66.9356	62.5461	60.0362	59.8607	61.2807	63.7174	62.2326	62.3486	61.5602	57.8463	64.5821	59.7022	55.6741	65.5262	62.3599	61.4333	65.3078	64.0594	60.0508	64.8318	60.1138	61.5049	64.0098	63.1253	63.6227	58.0707	56.1634	67.1861	64.2966	64.3496	61.2494	61.6625	66.3565	61.5602	60.2688	60.4858	61.8887	62.9853	62.0802	61.7161	65.2812	64.0808	63.1601	59.7867	65.5625	60.7755	58.6793	61.2883	61.4973	57.3729	66.8801	60.8163	63.8561	66.3435	66.69	65.3576	61.1018	62.694	64.6711	63.6295	64.3312	57.2533	56.9705	64.5652	63.0198	61.4103	64.3906	60.0051	63.6598	58.8286	66.7117	61.9447	64.8956	67.4053	62.5575	62.103	60.1348	66.0492	62.0816	57.5592	60.931	60.7125	64.63	60.7735	67.9603	61.9192	57.8583	61.4285	68.2382	63.0854	60.0835	66.0364	55.8374	62.4889	63.3759	67.6181	65.3842	61.8074	59.4993	63.3995	63.6623	58.2565	62.117	59.2857	61.3451	61.5125	60.6732	61.5134	60.3417	60.0301	69.9699	60.1179	61.5609	59.4858	58.7235	63.9326	64.6088	66.1843	62.1295	63.5309	62.765	58.0577	65.933	59.7519	66.6998	62.2958	65.1821	60.1878	66.3072	60.5421	67.1209	62.1355	64.6861	60.0276	57.5112	62.0202	59.2209	59.8201	60.8114	61.7734	58.451	61.2241	59.6139	63.3841	62.8156	66.3432	59.4306	63.1341	61.6056	59.6829	62.3353	59.8034	58.4279	65.4349	61.4779	64.3481	60.9473	57.6381	65.5933	62.7035	60.6539	62.0938	61.0433	61.7393	62.1645	60.6116	63.76	66.8187	65.2526	65.6546	62.9307	60.7053	
64.5587	67.4068	69.7869	63.0728	64.1316	63.7779	65.9314	65.7541	69.7747	66.8676	65.3245	69.6017	63.9863	70.0115	70.4943	60.8708	69.332	66.2145	71.8856	71.4454	68.1599	65.9595	63.2289	63.7049	65.0605	67.3966	67.637	63.0861	69.87	69.7957	61.8347	65.2229	68.0817	69.6741	69.6136	63.2287	65.9664	71.9164	64.5095	64.6325	58.8746	66.2375	61.7245	65.5625	68.26	63.4543	64.4004	62.5136	67.5719	62.5528	67.3632	66.5085	65.4431	67.5287	71.8397	65.4409	64.065	71.1459	68.9002	63.6186	65.2587	69.5109	70.9053	63.2627	63.1767	67.0001	66.6061	70.4293	71.2514	66.5681	65.0336	62.2291	64.3261	65.4761	67.6246	66.9613	63.6118	65.4543	67.8478	63.4914	68.6894	64.6322	63.3849	58.5586	68.7152	67.8363	63.2325	63.8039	66.0549	69.7393	64.2178	61.6342	63.9749	59.5126	67.6892	64.2471	63.6698	69.8349	67.8382	65.7934	66.6665	62.9763	64.4627	69.6005	64.54	67.5165	64.8278	66.2976	65.0521	61.3211	61.1319	72.1924	65.7481	63.6443	65.0213	67.1813	69.4901	63.329	60.9229	65.1435	63.1114	67.843	64.0001	67.4475	68.4161	66.9853	65.2074	66.0793	68.4155	65.7036	62.1502	66.497	64.914	61.0624	65.9172	65.819	66.9593	69.2595	69.6888	69.486	66.9848	64.9443	66.693	66.1416	67.3113	60.6986	59.7978	67.1983	68.3084	65.9501	69.4734	62.4975	68.7274	60.5636	66.6568	66.7572	69.1859	69.2086	63.5792	67.3318	64.0845	69.6121	68.9733	60.5976	64.9927	61.6795	68.6893	62.5319	73.4324	66.2742	63.1742	63.0577	70.3738	68.2647	63.4044	64.6694	61.981	63.2418	68.9683	71.7263	69.1664	65.3966	66.2189	65.3556	65.8979	64.5181	68.7069	61.6225	64.9841	66.2837	62.2273	67.4445	63.7974	63.6291	74.8604	64.1014	62.0314	64.0947	65.2613	68.7804	69.6638	72.5455	65.6613	63.9621	67.5181	64.7817	68.2116	65.2654	68.7639	63.3217	71.5424	63.135	70.4505	64.0466	70.1377	65.0366	66.3103	66.0415	60.2538	63.3095	63.1066	63.039	67.878	68.4117	63.9539	62.9343	64.4938	64.7661	64.8999	68.7893	61.3073	65.9774	66.1366	59.7587	64.5244	63.7977	64.682	68.4751	62.8569	69.1259	67.2859	58.53	70.0725	64.619	67.9479	69.0538	66.1435	68.0119	66.4993	65.3502	67.2048	72.0777	69.0787	69.8767	64.4973	66.5437	
62.4726	64.8457	64.0414	63.4348	60.1747	62.9175	63.0625	61.4163	65.428	61.2793	65.2151	67.5443	61.4213	64.3989	65.5371	61.4892	62.4646	62.1357	67.6175	66.5233	63.0803	59.5411	63.4044	58.6256	63.9541	66.3419	69.0588	56.4272	65.248	65.1812	59.8156	62.5749	65.1728	65.8017	64.5218	60.272	61.9091	67.967	63.0429	61.4331	56.6953	61.4543	58.6672	58.9685	64.4597	60.1892	59.9093	58.7707	64.3146	63.7294	62.3849	62.0931	60.6781	62.4608	70.0546	61.8844	61.9101	66.3619	62.4888	60.651	63.2282	66.3719	69.1671	61.808	60.0408	61.2593	63.3817	65.9512	67.4782	63.87	59.7863	59.0627	62.545	61.7113	62.0947	61.6799	61.8379	64.2275	66.4984	62.4581	61.8115	63.1197	60.5678	58.1478	68.2592	62.4492	61.6346	60.0028	61.7977	64.1368	62.8173	59.946	62.3041	56.8633	67.0179	60.1484	58.6539	65.8869	63.7594	63.4047	63.2058	59.5727	60.0969	64.051	60.2839	64.7734	60.9927	62.9588	62.0805	58.0323	57.6058	67.5206	60.9738	61.8417	58.7513	61.7023	65.1858	59.3051	58.0748	59.1959	61.4613	61.8193	62.6429	63.8745	63.157	62.4981	63.462	62.5789	64.2509	61.4465	57.2686	62.2868	61.4617	55.67	62.96	61.4616	62.4008	64.3749	70.1177	65.1065	63.1969	64.4512	64.9855	63.6796	65.5874	57.2455	56.0511	63.005	62.7887	63.6244	64.3687	59.2919	65.8555	60.769	64.7123	61.9555	65.3732	66.9165	60.5153	61.8359	60.6543	67.2904	64.628	58.5973	61.4172	56.8296	65.5974	60.5178	67.4243	65.9975	62.1777	61.7078	66.9954	64.553	63.8695	64.1634	56.8828	62.1206	61.2891	67.366	64.342	61.7151	61.1574	63.4132	60.1584	59.6499	63.4296	59.278	63.3545	59.9454	60.0178	63.1241	60.2762	60.8822	69.7635	61.7314	61.125	58.4255	60.6416	63.6559	67.6564	66.6502	64.7893	61.7562	63.4711	61.7607	66.1711	59.9462	66.3972	64.564	67.0902	62.0497	66.9873	58.8209	63.739	63.2107	64.3102	58.3914	57.4804	59.4952	59.2318	59.0641	62.7407	64.2944	57.7816	63.536	60.7753	62.7548	60.1076	67.1582	59.9243	61.6851	63.5457	57.3044	64.0885	61.0195	60.2392	65.4355	63.4848	64.8576	62.6427	55.1121	64.6361	60.7958	64.2981	64.308	63.5768	64.2459	61.0192	61.7572	64.4887	65.7842	63.7898	63.2414	61.9054	62.1321	
64.4208	64.2221	66.1723	61.3261	65.3951	63.0438	66.3375	63.6345	68.4548	62.3978	64.7286	67.1258	64.1522	66.0692	68.5532	62.3912	65.802	63.722	69.8824	71.0141	65.3529	65.1849	63.6305	62.7825	63.4697	70.1547	70.2637	63.1796	68.704	68.9621	62.1684	64.1814	66.956	69.2914	69.7073	63.1511	64.2242	69.6878	65.2992	64.4065	59.0955	61.7483	63.1663	63.4647	64.6768	63.4691	63.1289	60.5437	67.423	62.9163	65.2366	61.5746	66.3722	67.1735	71.2024	62.8041	65.3481	67.4179	68.2894	63.751	62.5943	68.5435	69.7937	66.1975	61.6472	66.4203	65.0794	67.6995	65.5201	63.2482	63.0125	58.2863	65.8358	64.7909	65.9708	65.0212	62.5681	65.8779	66.2366	62.7581	64.5975	64.4639	64.2666	60.7883	68.204	65.329	60.6045	60.4939	66.1426	68.9313	62.9706	63.7954	62.8217	59.3404	67.1496	62.9409	58.0637	69.3554	62.6544	65.6293	66.8117	63.736	65.0712	68.758	65.4661	63.7208	65.5033	67.0526	63.4722	62.7493	57.5143	68.5187	66.9893	62.3337	63.1141	65.315	68.1854	62.9174	60.01	65.2418	61.2648	64.8564	65.7538	64.3669	67.0636	66.3853	63.5014	61.0476	66.1592	63.7732	61.5902	65.4445	65.4235	60.4556	65.2105	65.2935	64.8847	66.3382	69.566	68.0025	63.3967	65.6288	66.0671	68.4819	67.0116	61.6936	62.5991	66.1813	65.8228	62.3315	65.7481	61.7244	69.3162	60.7949	65.0892	66.7851	67.7017	67.9642	62.744	65.5484	61.8771	69.3306	66.4061	60.5707	63.2514	62.3527	67.0793	64.318	72.1876	63.3913	62.7237	63.4489	68.8872	66.3985	62.7772	64.9433	59.2294	65.6669	66.3802	70.0334	68.9427	65.257	62.774	66.7016	65.552	61.1405	68.0157	61.6595	67.5247	62.0408	64.0961	62.7588	64.8372	63.6869	71.9978	63.8009	62.0894	62.4534	61.5345	68.6723	69.1303	67.5958	67.0278	62.2324	65.2534	59.3962	67.9955	62.8679	69.466	64.4622	67.3922	62.5208	67.2903	62.7779	67.8738	63.0434	65.9895	61.5858	60.3206	62.7516	61.6928	61.1575	64.5902	66.3942	61.6211	62.9974	61.3948	64.514	64.5965	67.9493	63.2307	65.5451	64.789	60.196	65.6352	62.8091	64.1017	68.7957	63.2125	69.468	63.8194	56.9555	67.4151	63.7369	66.8085	64.975	66.6591	68.2259	64.852	65.7001	65.4126	71.2328	68.277	67.509	62.3118	64.9711	
63.2974	64.6365	66.8759	62.6063	65.6592	62.8656	65.2535	64.0117	68.1623	67.4103	64.6756	71.2319	61.612	66.3858	68.3991	64.228	69.069	63.4226	72.2572	72.0676	66.0864	64.4581	63.6029	61.7667	67.0925	68.9718	67.4873	63.851	69.2231	68.272	63.9594	64.9185	68.9466	70.8519	70.0624	63.8322	61.4696	68.6926	60.933	65.6464	61.7614	62.4407	64.8002	60.3851	63.8095	63.3922	63.529	61.2109	64.402	64.4709	65.4098	64.6072	65.7274	67.1717	70.02	63.9442	63.8517	70.729	65.6617	64.7656	65.0722	70.2651	69.8158	63.7393	62.4016	65.1369	65.121	66.7426	66.731	65.3145	65.7251	62.3087	63.1302	64.3191	68.1343	64.0105	64.5108	66.8698	67.4018	63.706	65.0061	63.7706	65.5861	59.4115	69.9483	67.2293	61.4465	61.3809	68.3391	66.2278	64.862	65.1503	62.9145	57.6207	64.3976	62.1225	58.2175	66.8255	65.0559	64.4736	67.1169	62.6936	62.9295	66.6179	62.2924	65.9961	63.6704	65.5136	63.5869	60.968	59.5725	69.7984	67.8116	65.2525	62.4859	63.1932	70.3252	62.9606	62.2255	60.6283	64.0807	67.5599	65.3429	64.9871	67.1298	66.9942	65.9213	60.677	64.2392	62.8394	60.7295	63.9632	65.7414	60.2595	64.8085	63.9786	68.347	65.9804	69.1861	68.4236	64.2531	64.6433	65.1661	65.5437	63.4937	63.6393	59.6186	68.3738	68.2226	64.3003	67.3964	62.0581	70.5912	62.4655	66.6458	67.0891	68.5093	69.7327	65.3678	64.9189	60.7877	69.8387	64.6497	58.6613	64.0653	62.0581	67.2627	64.4619	71.3128	65.117	62.8204	62.7842	68.5737	67.4404	61.5608	64.0947	60.6611	64.8192	64.3394	70.3905	68.6668	65.6029	62.3898	64.5119	64.5131	63.1307	69.0382	63.5572	67.9763	63.0392	65.0796	62.4048	61.7532	62.5346	69.4968	65.5354	63.6996	61.8254	61.1213	69.4398	69.437	72.2219	65.1807	61.484	65.915	61.7943	67.3927	61.1482	67.9664	65.7289	67.9789	65.883	69.5541	62.0425	69.6552	65.09	66.5432	64.0499	62.0897	66.0504	60.626	61.167	67.7835	62.9084	61.7821	67.3291	63.0637	66.888	66.1948	69.5677	62.014	63.7235	67.4286	60.8392	64.2234	64.7428	61.2245	69.5233	60.7512	66.5855	63.9896	58.9263	66.9671	66.603	65.7559	65.5772	62.7493	65.1415	64.4468	66.7071	69.6648	70.1175	68.251	67.1672	63.5039	65.1548	
